x_m,y_m,w_tr_right_m,w_tr_left_m
178.15,-1506,9.144,9.144
179.6,-1506.4,9.144,9.144
181.05,-1506.9,9.144,9.144
182.51,-1507.3,9.144,9.144
183.97,-1507.7,9.144,9.144
185.44,-1508.2,9.144,9.144
186.9,-1508.6,9.144,9.144
188.37,-1509,9.144,9.144
189.84,-1509.4,9.144,9.144
191.32,-1509.8,9.144,9.144
192.79,-1510.2,9.144,9.144
194.27,-1510.5,9.144,9.144
195.75,-1510.9,9.144,9.144
197.23,-1511.3,9.144,9.144
198.71,-1511.6,9.144,9.144
200.2,-1511.9,9.144,9.144
201.69,-1512.3,9.144,9.144
203.18,-1512.6,9.144,9.144
204.67,-1512.9,9.144,9.144
206.17,-1513.2,9.144,9.144
207.66,-1513.5,9.144,9.144
209.16,-1513.8,9.144,9.144
210.66,-1514,9.144,9.144
212.16,-1514.3,9.144,9.144
213.66,-1514.6,9.144,9.144
215.16,-1514.8,9.144,9.144
216.67,-1515,9.144,9.144
218.18,-1515.3,9.144,9.144
219.68,-1515.5,9.144,9.144
221.19,-1515.7,9.144,9.144
222.7,-1515.9,9.144,9.144
224.21,-1516.1,9.144,9.144
225.73,-1516.3,9.144,9.144
227.24,-1516.5,9.144,9.144
228.76,-1516.7,9.144,9.144
230.27,-1516.8,9.144,9.144
231.79,-1517,9.144,9.144
233.31,-1517.1,9.144,9.144
234.82,-1517.2,9.144,9.144
236.34,-1517.4,9.144,9.144
237.86,-1517.4,9.144,9.144
239.38,-1517.6,9.144,9.144
240.9,-1517.7,9.144,9.144
242.43,-1517.8,9.144,9.144
243.95,-1517.8,9.144,9.144
245.47,-1517.9,9.144,9.144
246.99,-1517.9,9.144,9.144
248.52,-1518,9.144,9.144
250.04,-1518,9.144,9.144
251.56,-1518.1,9.144,9.144
253.09,-1518.1,9.144,9.144
254.61,-1518.1,9.144,9.144
256.14,-1518.1,9.144,9.144
257.66,-1518.1,7.62,7.62
259.18,-1518.1,7.62,7.62
260.71,-1518.1,7.62,7.62
262.23,-1518.1,7.62,7.62
263.76,-1518.1,7.62,7.62
265.28,-1518.1,7.62,7.62
266.8,-1518.1,7.62,7.62
268.33,-1518.1,7.62,7.62
269.85,-1518.1,7.62,7.62
271.38,-1518.1,7.62,7.62
272.9,-1518.1,7.62,7.62
274.42,-1518.1,7.62,7.62
275.95,-1518.1,7.62,7.62
277.47,-1518.1,7.62,7.62
279,-1518.1,7.62,7.62
280.52,-1518.1,7.62,7.62
282.04,-1518.1,7.62,7.62
283.57,-1518.1,7.62,7.62
285.09,-1518.1,7.62,7.62
286.62,-1518.1,7.62,7.62
288.14,-1518.1,7.62,7.62
289.66,-1518.1,7.62,7.62
291.19,-1518.1,7.62,7.62
292.71,-1518.1,7.62,7.62
294.24,-1518.1,7.62,7.62
295.76,-1518.1,7.62,7.62
297.28,-1518.1,7.62,7.62
298.81,-1518.1,7.62,7.62
300.33,-1518.1,7.62,7.62
301.86,-1518.1,7.62,7.62
303.38,-1518.1,7.62,7.62
304.9,-1518.1,7.62,7.62
306.43,-1518.1,7.62,7.62
307.95,-1518.1,7.62,7.62
309.48,-1518.1,7.62,7.62
311,-1518.1,7.62,7.62
312.52,-1518.1,7.62,7.62
314.05,-1518.1,7.62,7.62
315.57,-1518.1,7.62,7.62
317.1,-1518.1,7.62,7.62
318.62,-1518.1,7.62,7.62
320.14,-1518.1,7.62,7.62
321.67,-1518.1,7.62,7.62
323.19,-1518.1,7.62,7.62
324.72,-1518.1,7.62,7.62
326.24,-1518.1,7.62,7.62
327.76,-1518.1,7.62,7.62
329.29,-1518.1,7.62,7.62
330.81,-1518.1,7.62,7.62
332.34,-1518.1,7.62,7.62
333.86,-1518.1,7.62,7.62
335.38,-1518.1,7.62,7.62
336.91,-1518.1,7.62,7.62
338.43,-1518.1,7.62,7.62
339.96,-1518.1,7.62,7.62
341.48,-1518.1,7.62,7.62
343,-1518.1,7.62,7.62
344.53,-1518.1,7.62,7.62
346.05,-1518.1,7.62,7.62
347.58,-1518.1,7.62,7.62
349.1,-1518.1,7.62,7.62
350.62,-1518.1,7.62,7.62
352.15,-1518.1,7.62,7.62
353.67,-1518.1,7.62,7.62
355.2,-1518.1,7.62,7.62
356.72,-1518.1,7.62,7.62
358.24,-1518.1,7.62,7.62
359.77,-1518.1,7.62,7.62
361.29,-1518.1,7.62,7.62
362.82,-1518.1,7.62,7.62
364.34,-1518.1,7.62,7.62
365.86,-1518.1,7.62,7.62
367.39,-1518.1,7.62,7.62
368.91,-1518.1,7.62,7.62
370.44,-1518.1,7.62,7.62
371.96,-1518.1,7.62,7.62
373.48,-1518.1,7.62,7.62
375.01,-1518.1,7.62,7.62
376.53,-1518.1,7.62,7.62
378.06,-1518.1,7.62,7.62
379.58,-1518.1,7.62,7.62
381.1,-1518.1,7.62,7.62
382.63,-1518.1,7.62,7.62
384.15,-1518.1,7.62,7.62
385.68,-1518.1,7.62,7.62
387.2,-1518.1,7.62,7.62
388.72,-1518.1,7.62,7.62
390.25,-1518.1,7.62,7.62
391.77,-1518.1,7.62,7.62
393.3,-1518.1,7.62,7.62
394.82,-1518.1,7.62,7.62
396.34,-1518.1,7.62,7.62
397.87,-1518.1,7.62,7.62
399.39,-1518.1,7.62,7.62
400.92,-1518.1,7.62,7.62
402.44,-1518.1,7.62,7.62
403.96,-1518.1,7.62,7.62
405.49,-1518.1,7.62,7.62
407.01,-1518.1,7.62,7.62
408.54,-1518.1,7.62,7.62
410.06,-1518.1,7.62,7.62
411.58,-1518.1,7.62,7.62
413.11,-1518.1,7.62,7.62
414.63,-1518.1,7.62,7.62
416.16,-1518.1,7.62,7.62
417.68,-1518.1,7.62,7.62
419.2,-1518.1,7.62,7.62
420.73,-1518.1,7.62,7.62
422.25,-1518.1,7.62,7.62
423.78,-1518.1,7.62,7.62
425.3,-1518.1,7.62,7.62
426.82,-1518.1,7.62,7.62
428.35,-1518.1,7.62,7.62
429.87,-1518.1,7.62,7.62
431.4,-1518.1,7.62,7.62
432.92,-1518.1,7.62,7.62
434.44,-1518.1,7.62,7.62
435.97,-1518.1,7.62,7.62
437.49,-1518.1,7.62,7.62
439.02,-1518.1,7.62,7.62
440.54,-1518.1,7.62,7.62
442.06,-1518.1,7.62,7.62
443.59,-1518.1,7.62,7.62
445.11,-1518.1,7.62,7.62
446.64,-1518.1,7.62,7.62
448.16,-1518.1,7.62,7.62
449.68,-1518.1,7.62,7.62
451.21,-1518.1,7.62,7.62
452.73,-1518.1,7.62,7.62
454.26,-1518.1,7.62,7.62
455.78,-1518.1,7.62,7.62
457.3,-1518.1,7.62,7.62
458.82,-1518.1,9.144,9.144
460.34,-1518.1,9.144,9.144
461.86,-1518.1,9.144,9.144
463.39,-1518,9.144,9.144
464.91,-1518,9.144,9.144
466.44,-1517.9,9.144,9.144
467.96,-1517.9,9.144,9.144
469.48,-1517.8,9.144,9.144
471.01,-1517.8,9.144,9.144
472.53,-1517.7,9.144,9.144
474.06,-1517.6,9.144,9.144
475.58,-1517.4,9.144,9.144
477.1,-1517.4,9.144,9.144
478.63,-1517.2,9.144,9.144
480.12,-1517.1,9.144,9.144
481.64,-1517,9.144,9.144
483.17,-1516.8,9.144,9.144
484.69,-1516.7,9.144,9.144
486.19,-1516.5,9.144,9.144
487.71,-1516.3,9.144,9.144
489.23,-1516.1,9.144,9.144
490.73,-1515.9,9.144,9.144
492.25,-1515.7,9.144,9.144
493.75,-1515.5,9.144,9.144
495.27,-1515.3,9.144,9.144
496.76,-1515,9.144,9.144
498.29,-1514.8,9.144,9.144
499.78,-1514.6,9.144,9.144
501.27,-1514.3,9.144,9.144
502.77,-1514,9.144,9.144
504.29,-1513.8,9.144,9.144
505.79,-1513.5,9.144,9.144
507.28,-1513.2,9.144,9.144
508.77,-1512.9,9.144,9.144
510.27,-1512.6,9.144,9.144
511.76,-1512.3,9.144,9.144
513.22,-1511.9,9.144,9.144
514.72,-1511.6,9.144,9.144
516.21,-1511.3,9.144,9.144
517.7,-1510.9,9.144,9.144
519.17,-1510.5,9.144,9.144
520.66,-1510.2,9.144,9.144
522.12,-1509.8,9.144,9.144
523.59,-1509.4,9.144,9.144
525.08,-1509,9.144,9.144
526.54,-1508.6,9.144,9.144
528.01,-1508.2,9.144,9.144
529.47,-1507.7,9.144,9.144
530.93,-1507.3,9.144,9.144
532.39,-1506.9,9.144,9.144
533.83,-1506.4,9.144,9.144
535.29,-1506,9.144,9.144
536.75,-1505.5,9.144,9.144
538.19,-1505,9.144,9.144
539.65,-1504.5,9.144,9.144
541.08,-1504,9.144,9.144
542.51,-1503.5,9.144,9.144
543.95,-1503,9.144,9.144
545.38,-1502.5,9.144,9.144
546.81,-1502,9.144,9.144
548.24,-1501.4,9.144,9.144
549.68,-1500.9,9.144,9.144
551.08,-1500.3,9.144,9.144
552.51,-1499.8,9.144,9.144
553.91,-1499.2,9.144,9.144
555.32,-1498.6,9.144,9.144
556.72,-1498,9.144,9.144
558.12,-1497.4,9.144,9.144
559.52,-1496.8,9.144,9.144
560.92,-1496.2,9.144,9.144
562.33,-1495.6,9.144,9.144
563.7,-1495,9.144,9.144
565.1,-1494.3,9.144,9.144
566.47,-1493.7,9.144,9.144
567.84,-1493,9.144,9.144
569.21,-1492.4,9.144,9.144
570.59,-1491.7,9.144,9.144
571.96,-1491,9.144,9.144
573.33,-1490.3,9.144,9.144
574.67,-1489.6,9.144,9.144
576.01,-1488.9,9.144,9.144
577.38,-1488.2,9.144,9.144
578.72,-1487.5,9.144,9.144
580.06,-1486.8,9.144,9.144
581.41,-1486.1,9.144,9.144
582.72,-1485.3,9.144,9.144
584.06,-1484.6,9.144,9.144
585.37,-1483.8,9.144,9.144
586.68,-1483,9.144,9.144
587.99,-1482.2,9.144,9.144
589.3,-1481.5,9.144,9.144
590.61,-1480.7,9.144,9.144
591.92,-1479.9,9.144,9.144
593.2,-1479.1,9.144,9.144
594.48,-1478.3,9.144,9.144
595.79,-1477.5,9.144,9.144
597.07,-1476.6,9.144,9.144
598.32,-1475.8,9.144,9.144
599.6,-1475,9.144,9.144
600.88,-1474.1,9.144,9.144
602.13,-1473.2,9.144,9.144
603.38,-1472.4,9.144,9.144
604.63,-1471.5,9.144,9.144
605.88,-1470.6,9.144,9.144
607.1,-1469.7,9.144,9.144
608.35,-1468.8,9.144,9.144
609.57,-1467.9,9.144,9.144
610.79,-1467,9.144,9.144
612.01,-1466.1,9.144,9.144
613.23,-1465.2,9.144,9.144
614.45,-1464.3,9.144,9.144
615.64,-1463.3,9.144,9.144
616.82,-1462.4,9.144,9.144
618.01,-1461.4,9.144,9.144
619.2,-1460.4,9.144,9.144
620.39,-1459.5,9.144,9.144
621.55,-1458.5,9.144,9.144
622.71,-1457.5,9.144,9.144
623.9,-1456.5,9.144,9.144
625.02,-1455.5,9.144,9.144
626.18,-1454.5,9.144,9.144
627.34,-1453.5,9.144,9.144
628.47,-1452.5,9.144,9.144
629.59,-1451.5,9.144,9.144
630.72,-1450.5,9.144,9.144
631.85,-1449.4,9.144,9.144
632.95,-1448.4,9.144,9.144
634.04,-1447.3,9.144,9.144
635.14,-1446.3,9.144,9.144
636.24,-1445.2,9.144,9.144
637.34,-1444.2,9.144,9.144
638.4,-1443.1,9.144,9.144
639.5,-1442,9.144,9.144
640.57,-1440.9,9.144,9.144
641.63,-1439.8,9.144,9.144
642.67,-1438.7,9.144,9.144
643.74,-1437.6,9.144,9.144
644.77,-1436.5,9.144,9.144
645.81,-1435.4,9.144,9.144
646.82,-1434.3,9.144,9.144
647.85,-1433.1,9.144,9.144
648.86,-1432,9.144,9.144
649.86,-1430.9,9.144,9.144
650.87,-1429.7,9.144,9.144
651.88,-1428.6,9.144,9.144
652.85,-1427.4,9.144,9.144
653.83,-1426.2,9.144,9.144
654.8,-1425.1,9.144,9.144
655.78,-1423.9,9.144,9.144
656.75,-1422.7,9.144,9.144
657.7,-1421.5,9.144,9.144
658.64,-1420.3,9.144,9.144
659.59,-1419.1,9.144,9.144
660.5,-1417.9,9.144,9.144
661.45,-1416.7,9.144,9.144
662.36,-1415.5,9.144,9.144
663.24,-1414.2,9.144,9.144
664.16,-1413,9.144,9.144
665.04,-1411.8,9.144,9.144
665.96,-1410.6,9.144,9.144
666.81,-1409.3,9.144,9.144
667.69,-1408.1,9.144,9.144
668.55,-1406.8,9.144,9.144
669.43,-1405.6,9.144,9.144
670.29,-1404.3,9.144,9.144
671.11,-1403,9.144,9.144
671.96,-1401.7,9.144,9.144
672.79,-1400.5,9.144,9.144
673.61,-1399.2,9.144,9.144
674.4,-1397.9,9.144,9.144
675.22,-1396.6,9.144,9.144
676.02,-1395.3,9.144,9.144
676.81,-1394,9.144,9.144
677.57,-1392.7,9.144,9.144
678.36,-1391.4,9.144,9.144
679.12,-1390,9.144,9.144
679.89,-1388.7,9.144,9.144
680.62,-1387.4,9.144,9.144
681.38,-1386.1,9.144,9.144
682.11,-1384.7,9.144,9.144
682.84,-1383.4,9.144,9.144
683.54,-1382.1,9.144,9.144
684.28,-1380.7,9.144,9.144
684.98,-1379.3,9.144,9.144
685.65,-1378,9.144,9.144
686.35,-1376.6,9.144,9.144
687.02,-1375.3,9.144,9.144
687.69,-1373.9,9.144,9.144
688.36,-1372.5,9.144,9.144
689,-1371.1,9.144,9.144
689.64,-1369.8,9.144,9.144
690.28,-1368.4,9.144,9.144
690.92,-1367,9.144,9.144
691.53,-1365.6,9.144,9.144
692.14,-1364.2,9.144,9.144
692.75,-1362.8,9.144,9.144
693.36,-1361.4,9.144,9.144
693.94,-1360,9.144,9.144
694.52,-1358.6,9.144,9.144
695.1,-1357.2,9.144,9.144
695.65,-1355.8,9.144,9.144
696.19,-1354.3,9.144,9.144
696.74,-1352.9,9.144,9.144
697.29,-1351.5,9.144,9.144
697.81,-1350.1,9.144,9.144
698.33,-1348.6,9.144,9.144
698.85,-1347.2,9.144,9.144
699.36,-1345.8,9.144,9.144
699.85,-1344.3,9.144,9.144
700.34,-1342.9,9.144,9.144
700.8,-1341.4,9.144,9.144
701.28,-1340,9.144,9.144
701.74,-1338.5,9.144,9.144
702.2,-1337.1,9.144,9.144
702.62,-1335.6,9.144,9.144
703.05,-1334.1,9.144,9.144
703.48,-1332.7,9.144,9.144
703.91,-1331.2,9.144,9.144
704.3,-1329.8,9.144,9.144
704.7,-1328.3,9.144,9.144
705.09,-1326.8,9.144,9.144
705.49,-1325.3,9.144,9.144
705.86,-1323.8,9.144,9.144
706.22,-1322.4,9.144,9.144
706.59,-1320.9,9.144,9.144
706.92,-1319.4,9.144,9.144
707.26,-1317.9,9.144,9.144
707.59,-1316.4,9.144,9.144
707.9,-1314.9,9.144,9.144
708.2,-1313.4,9.144,9.144
708.51,-1312,9.144,9.144
708.81,-1310.5,9.144,9.144
709.09,-1309,9.144,9.144
709.36,-1307.4,9.144,9.144
709.64,-1305.9,9.144,9.144
709.88,-1304.5,9.144,9.144
710.15,-1303,9.144,9.144
710.37,-1301.4,9.144,9.144
710.61,-1299.9,9.144,9.144
710.82,-1298.4,9.144,9.144
711.04,-1296.9,9.144,9.144
711.25,-1295.4,9.144,9.144
711.43,-1293.9,9.144,9.144
711.62,-1292.4,9.144,9.144
711.8,-1290.9,9.144,9.144
711.98,-1289.4,9.144,9.144
712.13,-1287.8,9.144,9.144
712.29,-1286.3,9.144,9.144
712.41,-1284.8,9.144,9.144
712.56,-1283.3,9.144,9.144
712.68,-1281.8,9.144,9.144
712.77,-1280.3,9.144,9.144
712.9,-1278.7,9.144,9.144
712.99,-1277.2,9.144,9.144
713.08,-1275.7,9.144,9.144
713.14,-1274.2,9.144,9.144
713.2,-1272.6,9.144,9.144
713.26,-1271.1,9.144,9.144
713.32,-1269.6,9.144,9.144
713.35,-1268.1,9.144,9.144
713.38,-1266.5,9.144,9.144
713.41,-1265,9.144,9.144
713.45,-1263.5,7.62,7.62
713.45,-1262,7.62,7.62
713.45,-1260.4,7.62,7.62
713.45,-1258.9,7.62,7.62
713.45,-1257.4,7.62,7.62
713.45,-1255.9,7.62,7.62
713.45,-1254.3,7.62,7.62
713.45,-1252.8,7.62,7.62
713.45,-1251.3,7.62,7.62
713.45,-1249.8,7.62,7.62
713.45,-1248.2,7.62,7.62
713.45,-1246.7,7.62,7.62
713.45,-1245.2,7.62,7.62
713.45,-1243.7,7.62,7.62
713.45,-1242.2,7.62,7.62
713.45,-1240.6,7.62,7.62
713.45,-1239.1,7.62,7.62
713.45,-1237.6,7.62,7.62
713.45,-1236.1,7.62,7.62
713.45,-1234.5,7.62,7.62
713.45,-1233,7.62,7.62
713.45,-1231.5,7.62,7.62
713.45,-1230,7.62,7.62
713.45,-1228.4,7.62,7.62
713.45,-1226.9,7.62,7.62
713.45,-1225.4,7.62,7.62
713.45,-1223.9,7.62,7.62
713.45,-1222.3,7.62,7.62
713.45,-1220.8,7.62,7.62
713.45,-1219.3,7.62,7.62
713.45,-1217.8,7.62,7.62
713.45,-1216.2,7.62,7.62
713.45,-1214.7,7.62,7.62
713.45,-1213.2,7.62,7.62
713.45,-1211.7,7.62,7.62
713.45,-1210.1,7.62,7.62
713.45,-1208.6,7.62,7.62
713.45,-1207.1,7.62,7.62
713.45,-1205.6,7.62,7.62
713.45,-1204.1,7.62,7.62
713.45,-1202.5,7.62,7.62
713.45,-1201,7.62,7.62
713.45,-1199.5,7.62,7.62
713.45,-1198,7.62,7.62
713.45,-1196.4,7.62,7.62
713.45,-1194.9,7.62,7.62
713.45,-1193.4,7.62,7.62
713.45,-1191.9,7.62,7.62
713.45,-1190.3,7.62,7.62
713.45,-1188.8,7.62,7.62
713.45,-1187.3,7.62,7.62
713.45,-1185.8,7.62,7.62
713.45,-1184.2,7.62,7.62
713.45,-1182.7,7.62,7.62
713.45,-1181.2,7.62,7.62
713.45,-1179.7,7.62,7.62
713.45,-1178.1,7.62,7.62
713.45,-1176.6,7.62,7.62
713.45,-1175.1,7.62,7.62
713.45,-1173.6,7.62,7.62
713.45,-1172,7.62,7.62
713.45,-1170.5,7.62,7.62
713.45,-1169,7.62,7.62
713.45,-1167.5,7.62,7.62
713.45,-1166,7.62,7.62
713.45,-1164.4,7.62,7.62
713.45,-1162.9,7.62,7.62
713.45,-1161.4,7.62,7.62
713.45,-1159.9,7.62,7.62
713.45,-1158.3,7.62,7.62
713.45,-1156.8,7.62,7.62
713.45,-1155.3,7.62,7.62
713.45,-1153.8,7.62,7.62
713.45,-1152.2,7.62,7.62
713.45,-1150.7,7.62,7.62
713.45,-1149.2,7.62,7.62
713.45,-1147.7,7.62,7.62
713.45,-1146.1,7.62,7.62
713.45,-1144.6,7.62,7.62
713.45,-1143.1,7.62,7.62
713.45,-1141.6,7.62,7.62
713.45,-1140,7.62,7.62
713.45,-1138.5,7.62,7.62
713.45,-1137,7.62,7.62
713.45,-1135.5,7.62,7.62
713.45,-1133.9,7.62,7.62
713.45,-1132.4,7.62,7.62
713.45,-1130.9,7.62,7.62
713.45,-1129.4,7.62,7.62
713.45,-1127.9,7.62,7.62
713.45,-1126.3,7.62,7.62
713.45,-1124.8,7.62,7.62
713.45,-1123.3,7.62,7.62
713.45,-1121.8,7.62,7.62
713.45,-1120.2,7.62,7.62
713.45,-1118.7,7.62,7.62
713.45,-1117.2,7.62,7.62
713.45,-1115.7,7.62,7.62
713.45,-1114.1,7.62,7.62
713.45,-1112.6,7.62,7.62
713.45,-1111.1,7.62,7.62
713.45,-1109.6,7.62,7.62
713.45,-1108,7.62,7.62
713.45,-1106.5,7.62,7.62
713.45,-1105,7.62,7.62
713.45,-1103.5,7.62,7.62
713.45,-1101.9,7.62,7.62
713.45,-1100.4,7.62,7.62
713.45,-1098.9,7.62,7.62
713.45,-1097.4,7.62,7.62
713.45,-1095.8,7.62,7.62
713.45,-1094.3,7.62,7.62
713.45,-1092.8,7.62,7.62
713.45,-1091.3,7.62,7.62
713.45,-1089.8,7.62,7.62
713.45,-1088.2,7.62,7.62
713.45,-1086.7,7.62,7.62
713.45,-1085.2,7.62,7.62
713.45,-1083.7,7.62,7.62
713.45,-1082.1,7.62,7.62
713.45,-1080.6,7.62,7.62
713.45,-1079.1,7.62,7.62
713.45,-1077.6,7.62,7.62
713.45,-1076,7.62,7.62
713.45,-1074.5,7.62,7.62
713.45,-1073,7.62,7.62
713.45,-1071.5,7.62,7.62
713.45,-1069.9,7.62,7.62
713.45,-1068.4,7.62,7.62
713.45,-1066.9,7.62,7.62
713.45,-1065.4,7.62,7.62
713.45,-1063.8,7.62,7.62
713.45,-1062.3,7.62,7.62
713.45,-1060.8,7.62,7.62
713.45,-1059.3,7.62,7.62
713.45,-1057.7,7.62,7.62
713.45,-1056.2,7.62,7.62
713.45,-1054.7,7.62,7.62
713.45,-1053.2,7.62,7.62
713.45,-1051.7,7.62,7.62
713.45,-1050.1,7.62,7.62
713.45,-1048.6,7.62,7.62
713.45,-1047.1,7.62,7.62
713.45,-1045.6,7.62,7.62
713.45,-1044,7.62,7.62
713.45,-1042.5,7.62,7.62
713.45,-1041,7.62,7.62
713.45,-1039.5,7.62,7.62
713.45,-1037.9,7.62,7.62
713.45,-1036.4,7.62,7.62
713.45,-1034.9,7.62,7.62
713.45,-1033.4,7.62,7.62
713.45,-1031.8,7.62,7.62
713.45,-1030.3,7.62,7.62
713.45,-1028.8,7.62,7.62
713.45,-1027.3,7.62,7.62
713.45,-1025.7,7.62,7.62
713.45,-1024.2,7.62,7.62
713.45,-1022.7,7.62,7.62
713.45,-1021.2,7.62,7.62
713.45,-1019.6,7.62,7.62
713.45,-1018.1,7.62,7.62
713.45,-1016.6,7.62,7.62
713.45,-1015.1,7.62,7.62
713.45,-1013.6,7.62,7.62
713.45,-1012,7.62,7.62
713.45,-1010.5,7.62,7.62
713.45,-1009,7.62,7.62
713.45,-1007.5,7.62,7.62
713.45,-1005.9,7.62,7.62
713.45,-1004.4,7.62,7.62
713.45,-1002.9,7.62,7.62
713.45,-1001.4,7.62,7.62
713.45,-999.84,7.62,7.62
713.45,-998.31,7.62,7.62
713.45,-996.79,7.62,7.62
713.45,-995.26,7.62,7.62
713.45,-993.74,7.62,7.62
713.45,-992.22,7.62,7.62
713.45,-990.69,7.62,7.62
713.45,-989.17,7.62,7.62
713.45,-987.64,7.62,7.62
713.45,-986.12,7.62,7.62
713.45,-984.6,7.62,7.62
713.45,-983.07,7.62,7.62
713.45,-981.55,7.62,7.62
713.45,-980.02,7.62,7.62
713.45,-978.5,7.62,7.62
713.45,-976.98,7.62,7.62
713.45,-975.45,7.62,7.62
713.45,-973.93,7.62,7.62
713.45,-972.4,7.62,7.62
713.45,-970.88,7.62,7.62
713.45,-969.36,7.62,7.62
713.45,-967.83,7.62,7.62
713.45,-966.31,7.62,7.62
713.45,-964.78,7.62,7.62
713.45,-963.26,7.62,7.62
713.45,-961.74,7.62,7.62
713.45,-960.21,7.62,7.62
713.45,-958.69,7.62,7.62
713.45,-957.16,7.62,7.62
713.45,-955.64,7.62,7.62
713.45,-954.12,7.62,7.62
713.45,-952.59,7.62,7.62
713.45,-951.07,7.62,7.62
713.45,-949.54,7.62,7.62
713.45,-948.02,7.62,7.62
713.45,-946.5,7.62,7.62
713.45,-944.97,7.62,7.62
713.45,-943.45,7.62,7.62
713.45,-941.92,7.62,7.62
713.45,-940.4,7.62,7.62
713.45,-938.88,7.62,7.62
713.45,-937.35,7.62,7.62
713.45,-935.83,7.62,7.62
713.45,-934.3,7.62,7.62
713.45,-932.78,7.62,7.62
713.45,-931.26,7.62,7.62
713.45,-929.73,7.62,7.62
713.45,-928.21,7.62,7.62
713.45,-926.68,7.62,7.62
713.45,-925.16,7.62,7.62
713.45,-923.64,7.62,7.62
713.45,-922.11,7.62,7.62
713.45,-920.59,7.62,7.62
713.45,-919.06,7.62,7.62
713.45,-917.54,7.62,7.62
713.45,-916.02,7.62,7.62
713.45,-914.49,7.62,7.62
713.45,-912.97,7.62,7.62
713.45,-911.44,7.62,7.62
713.45,-909.92,7.62,7.62
713.45,-908.4,7.62,7.62
713.45,-906.87,7.62,7.62
713.45,-905.35,7.62,7.62
713.45,-903.82,7.62,7.62
713.45,-902.3,7.62,7.62
713.45,-900.78,7.62,7.62
713.45,-899.25,7.62,7.62
713.45,-897.73,7.62,7.62
713.45,-896.2,7.62,7.62
713.45,-894.68,7.62,7.62
713.45,-893.16,7.62,7.62
713.45,-891.63,7.62,7.62
713.45,-890.11,7.62,7.62
713.45,-888.58,7.62,7.62
713.45,-887.06,7.62,7.62
713.45,-885.54,7.62,7.62
713.45,-884.01,7.62,7.62
713.45,-882.49,7.62,7.62
713.45,-880.96,7.62,7.62
713.45,-879.44,7.62,7.62
713.45,-877.92,7.62,7.62
713.45,-876.39,7.62,7.62
713.45,-874.87,7.62,7.62
713.45,-873.34,7.62,7.62
713.45,-871.82,7.62,7.62
713.45,-870.3,7.62,7.62
713.45,-868.77,7.62,7.62
713.45,-867.25,7.62,7.62
713.45,-865.72,7.62,7.62
713.45,-864.2,7.62,7.62
713.45,-862.68,7.62,7.62
713.45,-861.15,7.62,7.62
713.45,-859.63,7.62,7.62
713.45,-858.1,7.62,7.62
713.45,-856.58,7.62,7.62
713.45,-855.06,7.62,7.62
713.45,-853.53,7.62,7.62
713.45,-852.01,7.62,7.62
713.45,-850.48,7.62,7.62
713.45,-848.96,7.62,7.62
713.45,-847.44,7.62,7.62
713.45,-845.91,7.62,7.62
713.45,-844.39,7.62,7.62
713.45,-842.86,7.62,7.62
713.45,-841.34,7.62,7.62
713.45,-839.82,7.62,7.62
713.45,-838.29,7.62,7.62
713.45,-836.77,7.62,7.62
713.45,-835.24,7.62,7.62
713.45,-833.72,7.62,7.62
713.45,-832.2,7.62,7.62
713.45,-830.67,7.62,7.62
713.45,-829.15,7.62,7.62
713.45,-827.62,7.62,7.62
713.45,-826.1,7.62,7.62
713.45,-824.58,7.62,7.62
713.45,-823.05,7.62,7.62
713.45,-821.53,7.62,7.62
713.45,-820,7.62,7.62
713.45,-818.48,7.62,7.62
713.45,-816.96,7.62,7.62
713.45,-815.43,7.62,7.62
713.45,-813.91,7.62,7.62
713.45,-812.38,7.62,7.62
713.45,-810.86,7.62,7.62
713.45,-809.34,7.62,7.62
713.45,-807.81,7.62,7.62
713.45,-806.29,7.62,7.62
713.45,-804.76,7.62,7.62
713.45,-803.24,7.62,7.62
713.45,-801.72,7.62,7.62
713.45,-800.19,7.62,7.62
713.45,-798.67,7.62,7.62
713.45,-797.14,7.62,7.62
713.45,-795.62,7.62,7.62
713.45,-794.1,7.62,7.62
713.45,-792.57,7.62,7.62
713.45,-791.05,7.62,7.62
713.45,-789.52,7.62,7.62
713.45,-788,7.62,7.62
713.45,-786.48,7.62,7.62
713.45,-784.95,7.62,7.62
713.45,-783.43,7.62,7.62
713.45,-781.9,7.62,7.62
713.45,-780.38,7.62,7.62
713.45,-778.86,7.62,7.62
713.45,-777.33,7.62,7.62
713.45,-775.81,7.62,7.62
713.45,-774.28,7.62,7.62
713.45,-772.76,7.62,7.62
713.45,-771.24,7.62,7.62
713.45,-769.71,7.62,7.62
713.45,-768.19,7.62,7.62
713.45,-766.66,7.62,7.62
713.45,-765.14,7.62,7.62
713.45,-763.62,7.62,7.62
713.45,-762.09,7.62,7.62
713.45,-760.57,7.62,7.62
713.45,-759.04,7.62,7.62
713.45,-757.52,7.62,7.62
713.45,-756,7.62,7.62
713.45,-754.47,7.62,7.62
713.45,-752.95,7.62,7.62
713.45,-751.42,7.62,7.62
713.45,-749.9,7.62,7.62
713.45,-748.38,7.62,7.62
713.45,-746.85,7.62,7.62
713.45,-745.33,7.62,7.62
713.45,-743.8,7.62,7.62
713.45,-742.28,7.62,7.62
713.45,-740.76,7.62,7.62
713.45,-739.23,7.62,7.62
713.45,-737.71,7.62,7.62
